Faris 'Faris' Ait Lalla_+_1353
Abdullah 't0ks' Al-Ghafari_+_1354
Love 'havoK' Paras_+_1355
Egor 'darkinho' Lobanov_+_1356
Artur 'iNfiNity' Kalinin_+_1357
Nikolay 'spat1ch' Tyulpin_+_1358
Sergei 'b3AaSt' Kondrich_+_1359
Sergey 'hafjeR' Sumskiy_+_1360
Max 'neon' Mazur_+_1361
Rasmus 'rtA' Andersen_+_1362
Troels 'troller' Gregersen_+_1363
Andreas 'quiNz' Herdorf_+_1364
Philip 'tekziNz' Karsbøl_+_1365
Philip 'vestr' Vestergaard_+_1366
Abraham 'abE' Fazli_+_1367
Andrew 'Professor_Chaos' Heintz_+_1368
Pavel 'hutji' Lashkov_+_1369
Nikolay 'mir' Bityukov_+_1370
Sergey 'Keshandr' Nikishin_+_1371
Fernando 'fer' Alvarenga_+_1372
ZhiHong 'uki' Liu_+_1373
Samuel 'SileNt3m' Portillo_+_1374
Dereck 'L1me' Wong_+_1375
Steve 'sharp' Kim_+_1376
Brian 'WelcomeTo' Ng_+_1377
Brian 'doan' Doan_+_1378
Anthony 'save' Alcala_+_1379
Dayton 'dms-g-' Lewis_+_1380
Beau 'uaeb' Thomsen_+_1381
Joseph 'lemz' Beard_+_1382
Max 'bayKo' Bayko_+_1383
JianWei 'wjw' Wang_+_1384
ZiHao 'HaoKing' Han_+_1385
Kun 'ABR' Qian_+_1386
Douglas 'heavY' Maekawa_+_1387
Gustavo 'mkr' Mekaru_+_1388
Rodrigo 'jpnz' Araki_+_1389
Fernando 'furtad0' Pozzi_+_1390
Yiu 'hazy' Sang Wallace Leung_+_1391
Ka 'F0ray' Hay Li_+_1392
Kwong 'mooNxskyb' Chung Ng_+_1393
Chun 'Realx ' Yin Leung_+_1394
Ka 'Ming' Ming Wong_+_1395
Abdulaziz 'Nami' Ibrahim_+_1396
Steven 'rooRoooo' Herrell_+_1397
Ellis 'els' Clay_+_1398
David 'inVert' Monroe_+_1399
Jake 'Boaster' Howlett_+_1400
Simon 'st^' Thulin_+_1401
Mads 'MomentPlz' Sørensen_+_1402
Jesper 'Ham der' Pedersen_+_1403
Michael 'Zealous' Berggreen_+_1404
Frederik 'B-Con' Pedersen_+_1405
Søren 'Average Joe' Pedersen_+_1406
Philip 'AznNightHawk' Hjelmvig_+_1407
Christopher 'kicker' Lindén_+_1408
Sebastian 'feddan' Wikström_+_1409
Valentin 'bishop' Canepa_+_1410
Emil 'emems' Car_+_1411
Mateusz 'jrz' Jarosz_+_1412
Sebastian 'Basso' Aagaard_+_1413
Otto 'oddo' Thøgersen_+_1414
Robert 'gillzmark' Mellon_+_1415
Keven 'NeveK' Tofteng_+_1416
Sebastian 'Seneberg' Nielsen_+_1417
Kenneth 'scaredd' Mellon_+_1418
Zuhir 'Jibrix' Mohammad_+_1419
Jonathan 'MusambaN1' Torrent_+_1420
Francesc 'donQ' Savall Garcia_+_1421
Miguel 'dvn' Madureira_+_1422
Diogo 'shn' Barbosa_+_1423
António 'MKWsf' Carvalho_+_1424
Rafael 'unknown' Duarte_+_1425
Arlindo 'Torres' Torres_+_1426
Michel 'SNR' Sander_+_1427
Per 'persa' Skat Andersen_+_1428
Mads 'Poly' Andersen_+_1429
Simon 'stenvang' Stenvang_+_1430
Andreas 'Buller' Troldborg_+_1431
Simen 'Rio' Mosby_+_1432
Kent 'fentR' Nymoen_+_1433
Mathias 'alfonzz' Møllenes_+_1434
Patrick 'KRAEUTERHUMPEN' Jakobi_+_1435
Andre 'nooky' Utesch_+_1436
Marcel 'rAx' Klenner_+_1437
Jonas 'creo' Seyfarth_+_1438
Simon 'pAn' Schumacher_+_1439
Alexander 'spiker' Ivanov_+_1440
David 'Dave' Tereshin_+_1441
Simo 'Leaf' Mykkänen_+_1442
Joel 'joel b' Borgström_+_1443
Ville 'rEplan' Ijäs_+_1444
Mikael 'ociriz' Karkinen_+_1445
Erik 'nixxor' Moen_+_1446
Joakim 'pushu' Gabrielsen_+_1447
Thomas 'Kwelie' Paaske_+_1448
Henrik 'HaugeN' Haugen_+_1449
Martin 'FuruaN' Johansen_+_1450
David 'Davidp' Prince_+_1451
Pedro 'AlluM3tt3' Morais_+_1452
Victor 'scara' Henkinet_+_1453
Henrik 'flex' Bokings_+_1454
Jacob 'pyth' Mourujärvi_+_1455
Nicolaj 'Nico' Jensen_+_1456
Mathias 'Maziaz' Hansen_+_1457
Mathias 'domax' Thelin_+_1458
Mosaver 'doktizh' Bandri_+_1459
Matthew 'halz' Halleran_+_1460
Joona 'Neverknow' Sirviö_+_1461
Tim 'ttgzaN' Grantham_+_1462
Aku 'AkuZ' Auranen_+_1463
Ali 'GAJA' Cihan Kestir_+_1464
Paulo 'kHASTiN' Coelho_+_1465
Jorge 'Reming' Sousa_+_1466
Pedro 'abr' Abrunhosa_+_1467
André 'MAKER' Rocha_+_1468
João 'Flydead' Silva_+_1469
Ioan-Alexandru 'starkiller' Neacsu_+_1470
Iulian-Andrei 'SNAPPLE' Constantin_+_1471
Rares 'abo' Chiric_+_1472
Sedan 'SeDaN' Ibrahim_+_1473
Daniel 'DaNy' Voinea_+_1474
Liviu 'DecE' Munteanu_+_1475
Michael 'MAiNLiNE' Jaber_+_1476
Isa 'isa' Aydin_+_1477
Edis 'edis' Aydin_+_1478
Charlie 'pickles' Pickles_+_1479
Jamie 'keita' Hall_+_1480
Benita 'bENITA' Novshadian_+_1481
Christine 'potter' Chi_+_1482
Diane 'di^' Tran_+_1483
Catherine 'CAth' Leroux_+_1484
Stephanie 'missharvey' Harvey_+_1485
Lisa 'Shifty' Catino_+_1486
Gina 'Jinjin' Kleinen_+_1487
Kelly 'KllyVe' Verhaegen_+_1488
Lily 'layla' -_+_1489
Ivelina 'HellRose' Danova_+_1490
Mads 'wake' Schmidt_+_1491
Marcus 'Zika' Westergaard_+_1492
Kasper 'c0rn' Furendal_+_1493
Thobias 'thobyy' Hejstvig-Larsen_+_1494
Nicklas 'NwK' Kjær_+_1495
Henri 'henkka' Mattanen_+_1496
Arttu 'APEHEHE' Nikkilä_+_1497
Henri 'heku' Anttalainen_+_1498
Jyri 'jyppe' Karvanen_+_1499
Frederik 'fredde' Runge_+_1500
Jesper 'vedde' Vedstesen_+_1501
Rico 'Houdini' Kubel_+_1502
Frederik 'dAHL' Dahl_+_1503
Mikael 'Mik0N' Sørensen_+_1504
Nostra_+_1505
Jorge 'xCore' Barreda_+_1506
n0ize_+_1507
Bryan 'panda$ex' Pickering_+_1508
kingsblend4_+_1509
Otgonjargal 'Menace' Ganzorig_+_1510
Bold 'ncl' Batsuh_+_1511
Alex 'AGN' Niculae_+_1512
Nicholas 'Lockneedo' Rosso_+_1513
Justin 'jaySTN' Chau_+_1514
James 'vBz' Renaud_+_1515
Johnny 'johnnyko' Elliott_+_1516
Mark 'hero-iwnl' M_+_1517
Jeff 'Resookie' Voss_+_1518
Vicky 'Kal-eL' Patel_+_1519
William 'zephiK' Ma_+_1520
Steve 'StevoP' Graber_+_1521
berT-_+_1522
Mike 'StealthyMike' Bowen_+_1523
3est_+_1524
Outlaw_+_1525
Daniel 'todor' Zebeljan_+_1526
Emmalee 'EMUHLEET' Powe_+_1527
Kristen 'MEEHA' Meehan_+_1528
Amanda 'rain' Smith_+_1529
Mounira 'GooseBreeder' Dobie_+_1530
Carolyn 'artStar' Noquez_+_1531
Clara 'Cla' Rossi_+_1532
Sandrine 'MiTsu' Avedissian_+_1533
Marion 'MAR1ON' Lopez_+_1534
Valérie 'SaAku' Quach_+_1535
Deborah 'TORKA' Teissonniere_+_1536
Mikhail 's3mig0d' Lakhvich_+_1537
Oleg 'novel' Volchkov_+_1538
Frej 'kHRYSTAL' Sjöström_+_1539
Jacob 'thamlike' Holm_+_1540
Mikkel 'bql' Haagensen_+_1541
Niklas 'trumaN' Levinsky_+_1542
Rasmus 'eNdoze' Olsen_+_1543
Alexander 'fAcecAt' Nielsen_+_1544
Maja 'm'' Bikov_+_1545
Ellen 'elZi' Simu_+_1546
Jenny 'iNo' Berg_+_1547
Isabelle 'fliCkat' Nygren_+_1548
Katja 'KattiZ' Kontio_+_1549
Michelle 'Dorfi' Engelhardt_+_1550
Adrianna 'Eli' Musiolik_+_1551
Michelle 'COCAINE' Weber_+_1552
Alissia 'miia' Schmiedeberg_+_1553
Jana 'Joy' Wolfänger_+_1554
Johannes 'nex' Maget_+_1555
Kasper 'Helsing' Kristensen_+_1556
Daniel 'DannyCa$H' Larsen_+_1557
Kristoffer 'gravityy' Søholm_+_1558
Erik 'pungz' Christiansen_+_1559
Mads 'foli' Hasen_+_1560
David 'othiss' Othberg_+_1561
Patrick 'fnacke' Härmälä_+_1562
Melania 'Gina' Mylioti_+_1563
Kasper 'DetlevSnitzEL' Kristensen_+_1564
Henrik 'henkez0t' Ekdahl_+_1565
Alexander 'Blast' Hedlund_+_1566
John 'Awien' Waltersson_+_1567
Anand 'PyromaRnE' Olofsson_+_1568
Sebastian 'cRy' Inden_+_1569
Nicklas 'FRYKKAN' Fryklund_+_1570
Niklas 'Ezzy' Albertsson_+_1571
Jonathan 'Pajjk' Bard Larsson_+_1572
Fredrik 'reyrey' Långdahl_+_1573
Aske 'sciNey' Isaksen_+_1574
Emil 'zaider' Brandt_+_1575
Patrick 'PSL' Svensson_+_1576
Rasmus 'IsN' Isaksen_+_1577
Christian 'Bandit' Olsen_+_1578
Joshua 'sancz' Ballenger_+_1579
Danny 'fRoD' Montaner_+_1580
Costin 'XAj' Vrînceanu_+_1581
Alexandru-Ionut 'tALAZIz' Leoveanu_+_1582
David 'Xp3' Garrido_+_1583
Kyle 'flowsicK' Mendez_+_1584
Todd 'anger' Williams_+_1585
Alexander 'LeX' Deily_+_1586
Derek 'desi' Branchen_+_1587
Roman 'rommi' Golubev_+_1588
Filipe 'fP' Caires_+_1589
Diego 'dso' Silva_+_1590
Guilherme 'skoolage' Cardoso_+_1591
Caio 'dandeus' Riqueza_+_1592
Cesar 'rasec' Gibertoni_+_1593
Willian 'LuL4' Elias_+_1594
William 'Bart' Lau_+_1595
Guilherme 'dukeN' Góes_+_1596
Karel 'fredi' Královec_+_1597
Radoslav 'rdO' Tóth_+_1598
Philip 'VORTEX' Olsson_+_1599
Martin 'marre' Söderström_+_1600
Axel 'klown' Hellström_+_1601
Andreas 'mOkEn' Karlsson_+_1602
Mattias 'malle' Lindberg_+_1603
Samuel 'decent' Oldenburg_+_1604
Izabela 'vorti' Partyka_+_1605
Agnieszka 'pasia' Olejnik_+_1606
Aneta 'fantasia' Koper_+_1607
Julia 'bullet girl' Kurzyńska_+_1608
Alina 'Ariina' Duraj_+_1609
Therese 'Szanto' Szanto_+_1610
Nirvana 'Nuci' Stojanović_+_1611
Aida 'Aidy' Garcia_+_1612
Angel 'Mouse' Malihiolzakerni_+_1613
Laura 'Llo' Van Assche_+_1614
Katarina 'KIPPI' Holmström_+_1615
Matilda 'Rambolina' Gustavsson_+_1616
Jeanette 'Kasafoa' Andersson_+_1617
Sophia 'Kim' Benfakir_+_1618
Katharina 'qkxo' Helle Karlsson_+_1619
Marcus 'pRAIER' Winther_+_1620
Morten 'm0zh' Hermansen_+_1621
Snorre 'MiniKord' Halten_+_1622
Stian 'Leo' Leonardie_+_1623
Henning 'alphaninjo' Vekterli_+_1624
Jakkrit 'Bozz1e' Yimsin_+_1625
Nadim 'artifyy' Sidiqi_+_1626
Sebastian 'Zebster' Reina_+_1627
Tamim 'Nizzen' Sidiqi_+_1628
William 'Splash' Nilsson_+_1629
Paul 'Vyp' Jensen_+_1630
Simon 'simma' Øvrevik_+_1631
Martin 'barney' Evensen Bøhn_+_1632
Andreas 'b4t' Bergevik_+_1633
Jeppe 'Hauman' Hauman_+_1634
Christian 'Stanek' Stanek_+_1635
Mikkel 'MickzTape' Høyer-Hansen_+_1636
Peter 'lETHALQ' Adrian_+_1637
Hassan 'Rascal' Moghal_+_1638
Tom 'stonde' Glad_+_1639
Alec 'JUKE' Fistel_+_1640
Andy 'Schooled' Chen_+_1641
Neb 'n3b' Serian_+_1642
Kenny 'Kent' Cutler_+_1643
Logan 'Logan' Hammel_+_1644
Hoa 'Ghost' Nguyen_+_1645
Hieu 'Hiyu' Pham_+_1646
Phat 'Bincrazy' Luong_+_1647
Toai 'baby' Nguyen_+_1648
Tan 'Tolimoly' Lam_+_1649
Kai 'Buzzy' Wing Kwong_+_1650
Chi-Nam 'Darkkis' Li_+_1651
Ho 'Solji' Wang Wong_+_1652
Tin 'TQK' Lok Wong_+_1653
Ahmet 'realzy' Civa_+_1654
Berker 'gAndhi' Kubat_+_1655
Dániel 'FoDa' Fodor_+_1656
MickyZJ_+_1657
ZhenDong 'NOTINSPIRES' Mo_+_1658
Xin 'Supreme' Zhang_+_1659
Huang 'space' Xiaotian_+_1660
NuoZhou 'Vgo' Zhang_+_1661
Zhichao 'PP' Gao_+_1662
Zhao 'xpy' Xiaoyu_+_1663
ZhaoHeng '813' Yu_+_1664
Samuel 'Zyppe' Martinsson_+_1665
Markus 'maak' Karlsen_+_1666
Michael 'm1kkis' Sokki_+_1667
Jon 'DaY' Thomas Rudstrøm_+_1668
Christian 'moen' Moen_+_1669
Charbel 'BouLy' Naoum_+_1670
Guillaume 'TiduS' Trinh_+_1671
Corentin 'MAIDHEN' Lashermes_+_1672
Joel 'gax' Meira_+_1673
Humberto 'SOULZOR' Monteiro_+_1674
Fábio 'zneiL' Vasconcelos_+_1675
Thotsaphon 'madness' Suphatthanaphalaphon_+_1676
Cong 'crazyguy' Anh Ngo_+_1677
Phu 'Rap' Quoc Phan_+_1678
Hoang 'd@rklord' Giang Phung_+_1679
Ngoc 'Zac' Thien Nguyen_+_1680
Vu 'cLb' Hoang Nguyen_+_1681
ChiHou 'k5ANA' Cheang_+_1682
Yuki 'razen' Lee_+_1683
Fung 'EFx' Sang Ma_+_1684
Yiu 'ANGIEJZ' Bun Chan_+_1685
KaYun 'Lusty' Lam_+_1686
Zachary 'Eley' Stauffer_+_1687
Chris 'roa' Gretchen_+_1688
Cody 'cubed' Thaw_+_1689
James 'JMZ' Perez_+_1690
Wen 'PLA' Yang_+_1691
Matt 'm&M' Marshalek_+_1692
Adam 'Protox' Till_+_1693
Jimmy 'Nurfed' McFadden_+_1694
Cody 'Lumberjack' Goodwin_+_1695
Besar 'asani' Asani_+_1696
Stephen 'ThugWaffle' Bergh_+_1697
Jasper 'sfX' Ko_+_1698
Nick 'SiXX^N' Richardson_+_1699
Marc 'em-jay' Suda_+_1700
'cook' Brandon Cook_+_1701
Riccardo 'kIMERA' D'Urso_+_1702
Christian 'Stylahhhhh' Forte_+_1703
Cristian 'befree' Baziliuc_+_1704
Marius 'rikeE' Paduraru_+_1705
Alex 'FUSiON' Dincof_+_1706
Bogdan 'p1colo' Constantin_+_1707
George 'fake' Peptine_+_1708
Björn 'THREAT' Pers_+_1709
Martin 'znyG' Jensen_+_1710
Andreas 'andi2NINJA' Yven_+_1711
Chris 'PlayereN' Juul_+_1712
Mark 'LESMARK' Lesmark_+_1713
Mikey 'mkey' Pedersen_+_1714
Lennie 'dj_skullfuck' Jochumsen_+_1715
Jacob 'jeske' Eskesen_+_1716
Victor 'Andkilde' Andkilde_+_1717
Lukas 'f0lM3r' Hansen_+_1718
Magnus 'biLi' Christiansen_+_1719
Aleksi 'Aleksi' Virolainen_+_1720
Chad 'SPUNJ' Burchill_+_1721
William 'tease' Sid_+_1722
Kevin 'Kevve' Bohlin_+_1723
Linus 'Baaten' Bååt Andersson_+_1724
Julia 'juliano' Kiran_+_1725
Ksenia 'vilga' Kluenkova_+_1726
Nikolett 'nylon' Keszeli_+_1727
Zainab 'zAAz' Turkie_+_1728
Michaela 'mimi' Lintrup_+_1729
Ingrid 'Lynxaly' Vriezen_+_1730
Tatiana 'TATjANA' Vandermynsbrugge_+_1731
Petra 'Petra' Stoker_+_1732
Halat 'Missy' Naby_+_1733
Amber 'Boevje' Dijkstra_+_1734
Kevin 'SL4SH' Simões_+_1735
Joao 'plat' Ferreira_+_1736
João 'sh1zlEE' Sá_+_1737
David 'DUBII' Gonçalo_+_1738
João 'jay' Gaspar_+_1739
Max 'maxie' Lönnström_+_1740
Bruno 'BLOODZ' Mourão_+_1741
Ricardo 'zlynx' Matos_+_1742
Natanael 'kanarito' Ródenas_+_1743
Rubén 'TorPe' Jesús Gómez Rodríguez_+_1744
Cristian 'cristian' Altable_+_1745
Caleb 'KlibRT' Lee_+_1746
Mads 'madsztw' Damgaard_+_1747
Thomas 'kodaz' Fagerholt_+_1748
Lasse 'braadz' Braad Jensen_+_1749
Lasse 'essal' Hansen_+_1750
Rasmus 'embO' Agerskov_+_1751
Martin 'mrtn' Sterley_+_1752
Victor 'ved' Edvardsson_+_1753
Andreas 'AnKy' Nedbal_+_1754
Pontus 'GasCan' Paulsson_+_1755
Tobias 'zmekish' Andersson_+_1756
Julia 'Julie' Strunkowski_+_1757
Aurora 'aurora' Lyngdal_+_1758
Matilde 'mattye' Wiik_+_1759
Lizette 'L.K.S' Scheich_+_1760
Hanne 'HaySS' Skårdal_+_1761
Lena 'shushu' Babic_+_1762
Penguin_+_1763
Miklas 'Monkey' Jensen_+_1764
Oliver 'OlleBolle' Ingstrup_+_1765
Waysee 'WayZ' Aziz_+_1766
Jeppe 'Panda' Hove_+_1767
Théo 'LoWkii' Téchené​_+_1768
Chiara 'kunoichi' Rinaldi_+_1769
Trang 'EDEN' Nguyen_+_1770
Sofie 'sopheyy' Lydiksen_+_1771
Julie 'Juliebabz' Kokholm_+_1772
Vicky 'wondervicky' Dose_+_1773
Alexandra 'Riley' Ksenzik_+_1774
Anna 'Ant1ka' Ananikova_+_1775
Kristina 'Bloody Elf' Galichenko_+_1776
Darya 'dshq' Mishutina_+_1777
Evgeniya 'Jen' Gryaznih_+_1778
Omar 'MarkE' Jimenez_+_1779
Esaul 'Monal' Rodriguez_+_1780
Tristan 'Toad' Wood_+_1781
Nick 'N4j' Norman_+_1782
Kenny 'get_PAPERBOYd' Pham_+_1783
Tudor 'FRAM' Lupu_+_1784
Roy 'StrongLegs' Ahad_+_1785
Zack 'Genesisz' Scerbo_+_1786
Sean 'simplerandy' Metcalfe_+_1787
Brandon 'B-rand0m' Lopac_+_1788
Alexander 'SKYTTEN' Carlsson_+_1789
Antonin 'TONI' Bernhardt_+_1790
Eric 'adreN' Hoag_+_1791
Tomá 'barb1' Hradek_+_1792
Karel 'sneix' Pavlica_+_1793
Will 'dazzLe' Loafman_+_1794
Adil 'Adil' Khimani_+_1795
Ethan 'SlaySmile' Mcfarlane_+_1796
Nick 'White_Rabbit' Everett_+_1797
Dérik 'deriquo' Durocher_+_1798
'cRUZj' Javier Cruz_+_1799
Andres 'WIDOW' Lopez_+_1800
Ignacio 'gogi' Vargas_+_1801
Julio 'VAATI' Jimenez_+_1802
Bruno 'BRUNO' Hernandez_+_1803
Michael 'HaRts' Zanatta_+_1804
Robin 'fisheR' Kalck_+_1805
Daniel 'mertz' Mertz_+_1806
Rasmus 'SandeN' Sanden_+_1807
Isak 'cype' Rydman_+_1808
Jerome 'roma' Parramore_+_1809
Shane 'shaney' Smith_+_1810
Chris 'DREAM' Choat_+_1811
James 'Lumji' Webb_+_1812
James 'redSNK' Littlewood_+_1813
Zheng 'OverR' Lv_+_1814
YouYuan 'lim' Han_+_1815
Fei 'Fz1' Li_+_1816
ZhenYu '546' Wang_+_1817
Shuai '3' Zhang_+_1818
Ziyao 'RiN' Zhu_+_1819
QiuDong 'Roc' Li_+_1820
Markus 'maRky' Reitenbach_+_1821
Birgir 'sPiKe' Águstsson_+_1822
Ólafur 'ofvirkur' Barði Guðmunddson_+_1823
Petur 'peterr' Orn Helgasson_+_1824
Brynjar 'deNos' Jóhannsson_+_1825
Benjamin 'inTeQ' Hansen_+_1826
Patrick 'viLaNder' Vilander_+_1827
Thomas 'Vitexx' Skov_+_1828
Per 'jEwZy' Hymøller_+_1829
Mikkel 'zekon' Holm_+_1830
Khaled 'kSTYLE' Shannak_+_1831
Faisal 'KuF' Qaloud_+_1832
Bashar 'CooL' Abdulla_+_1833
Kristian 'xyndt' Hvidsten_+_1834
Ole-Martin 'unlike' Kirsebom_+_1835
Sebastian 'ensa' Aas_+_1836
Björn 'Finus' Markús Lúðvíksson_+_1837
Vidir 'VEJAY' Johannsson_+_1838
Bjarki 'BDSM' Viðarsson_+_1839
Trausti 'kutter' Tryggvason_+_1840
Somprasert 'som' Haddow_+_1841
Josh 'mole' Rowley_+_1842
James 'Kryptix' Affleck_+_1843
Patrick 'Nesquick' Hansen_+_1844
Dennis 'Fonzen' Tran_+_1845
Lukas 'Lukki' Pilheden_+_1846
Amélie 'aME' Raoul_+_1847
Sara 'Leeya' Tekaya_+_1848
Laura 'CERIIZZN' Le Bars_+_1849
Alexia 'aLx-' Mengus_+_1850
Laura 'Nasty' Déjou_+_1851
FanFan 'yicofan' Hu_+_1852
ChenJie 'Psalms' Zhou_+_1853
BaoYi 'TiMing' Chen_+_1854
SinMan 'Hazel' Fong_+_1855
XiJia 'syL' Fu_+_1856
Augustinas 'fender' Ciaglys_+_1857
Alec 'Slemmy' White_+_1858
Joshua 'Rede' Teo_+_1859
Benny 'bennyb' Ng_+_1860
Kenneth '7ri' Nielsen_+_1861
Malthe 'Twinx' Jensen_+_1862
Frederik 'Trane' Tranemose_+_1863
Martin 'Cromwell' Røddik_+_1864
Christoffer 'Dahl' Dahl_+_1865
Casper 'krogh' Krogh_+_1866
Mark 'falkoN' Falk_+_1867
Anders 'n0rd' Nord_+_1868
Lucas 'Bubzki' Andersen_+_1869
Sebastian 'larsen' Larsen_+_1870
Nikolaj 'Niko' Kristensen_+_1871
Thomas 'haste' Dyrensborg_+_1872
Meyssa 'Missa' Bellouati_+_1873
Sergey 'Fox' Stolyarov_+_1874
Daniel 'Princess_Kenny' Akhterov_+_1875
Alexander 'Slutty' Loktev_+_1876
Mark 'Ed' Henry_+_1877
Justin 'NeX' McLellan_+_1878
Musa 'Dr.Mr.Fish' Mammadov_+_1879
Quinton 'Troflecopter' Foster_+_1880
Zachary 'orb' Fuller_+_1881
Tyler 'tflo' Flo_+_1882
Jared 'deR' Scheer_+_1883
Jarred 'president sloth' Taylor_+_1884
Chevi 'Spanisfury' Gonzalez_+_1885
Xavier 'Mar1OOO' Goh_+_1886
Herman 'hermayne' Neo_+_1887
Gavin 'snapt' Hamilton_+_1888
Alvin 'k-nex' Tan_+_1889
Len 'enchan' Leow_+_1890
Þorlákur 'furious' Máni Dagbjartsson_+_1891
Alvis 'millen' Ralfs Vilkaste_+_1892
Igor 'Foking' Dudchenko_+_1893
Pavel 'AERO' Surmach_+_1894
Denis 'FLMZ' Feoktistov_+_1895
Min-Seok 'zeff' Park_+_1896
Gabriel 'BIEL THE MAGICIAN' Romais_+_1897
Lucas 'psy' Campanille_+_1898
Niclas 'Creed' Haagensen_+_1899
Christofer 'Helblinde' Nilsson_+_1900
Oliver 'heff' Brauer_+_1901
Pontus 'GAME' Perlborn_+_1902
Jasko 'cozje' Berbic_+_1903
Fabio 'fpg' Peviani_+_1904
Cristian 'LEEROY' Quijada_+_1905
Luis 'TK' Vilches_+_1906
Hernán 'gr3eps' Reyes_+_1907
Franco 'huik' Olivares_+_1908
Mikkel 'FliP1' Gelver_+_1909
Bruno 'riis3d' Melo_+_1910
Luis 'zpr' Marques_+_1911
Krit 'Kntz' Chaiprasit_+_1912
Worawat 'WPT' Phongsiri_+_1913
Nicolai 'torben' Amorim_+_1914
Daniel 'who' Aalami_+_1915
Thomas 'Lifedance' Lund_+_1916
Jacob 'guldie' Lund_+_1917
Martin 'stavn' Lund_+_1918
Ivan 'Rock1nG' Stratiev_+_1919
Oliver 'Kaels' Kaels_+_1920
Joachim 'Jokke' Hansen_+_1921
August 'znaveeh' Christiansen_+_1922
Rasmus 'zerdji' Davidsen_+_1923
Rasmus 'MumaCe' Riberholdt-Nielsen_+_1924
Daniel 'Phx' Agerbek_+_1925
Christoffer 'Mindless' Larsen_+_1926
Nicklas 'grand' Grandjean_+_1927
Jack 'WooZiie' Christensen_+_1928
Claes 'klS' Gall Jørgensen_+_1929
Christoffer 'Trixit' Pedersen_+_1930
Rasmus 'Mayhem' Sørensen_+_1931
Frederik 'Pony' Schnefeld_+_1932
Jesper 'Shockie' Jacob_+_1933
Christopher 'kas' Kas_+_1934
Nikolaj 'A38' Ahnstrøm_+_1935
Patrick 'Pallezkowich' Zangenberg_+_1936
Peter 'Hi-5IVE' Roed_+_1937
Morten 'relia' Gjerding_+_1938
Nicolai 'Concussive' Nielsen_+_1939
Azad 'topguN' Orami_+_1940
Luke 'Havoc' Paton_+_1941
Irene 'iRene' Sanchez_+_1942
Melanie 'beyoNd*' Gutsche_+_1943
Nina 'Foxglove' Flatnes_+_1944
Sonia 'Sonia' García_+_1945
Abigail 'Abiii' Glover_+_1946
Tabitta 'Miss Varno' Kjærsgaard_+_1947
Helena 'AngeL' Holberg_+_1948
Elizabeth 'eliza' Brokhage_+_1949
Hanna 'Blondie' Behmer_+_1950
Celine 'Celine' Varneskov_+_1951
Léonard 'Smyli' Michelino_+_1952
Klauss 'KLauss' Hermann_+_1953
Marco 'inmausx' Machuca_+_1954
Daniel 'tito' Sosa_+_1955
Gianni 'Metaltree' Doria_+_1956
Manuel 'BADFACE' Gonzalez_+_1957
Alexei 'voLk' Drozdov_+_1958
Agustin 'demux' Nuñez_+_1959
Attila 'boco' Árvai_+_1960
Patrik 'bodito' Boda_+_1961
Adrián 'NOFEAR' Birgány_+_1962
András 'ZEN' Hidvégi_+_1963
André 'Kirby' Kempa_+_1964
Timo 'xeni' Mangold_+_1965
Soham 'valens' Chowdhury_+_1966
Olavo 'cky' Napoleão_+_1967
Leonardo 'leon' Clemente Tegazzini_+_1968
Michael 'dok' Marques_+_1969
Kristoffer 'Mystic' Michelsen_+_1970
Péter 'TRuve' Bozsó_+_1971
Zsolt 'plum' Kozma_+_1972
Olivér 'DEv' Budai_+_1973
Semih 'LEGOO' Selvi_+_1974
İbrahim 'mag0o' Temizel_+_1975
Sezgin 'Fabre' Kalaycı_+_1976
Mathias 'vazer' John Hyllen_+_1977
Erik 'pdive' Löfgren_+_1978
Mikael 'Mikke' Lindqvist_+_1979
Ola 'CleanUpGuy' Stenberg_+_1980
Leo 'lio' Stenberg_+_1981
Mattias 'Briggan' Wikström_+_1982
Mile 'oxley' Georgiev_+_1983
Angel 'ERROR' Grozdanoski_+_1984
Darko 'soLo' Mitić_+_1985
Nemanja 'nEMANHA' Đukić_+_1986
Nemanja 'HogaR' Sekulić_+_1987
Vasko 'skovA' Vulikić_+_1988
Ivan 'Ivchon1' Vasić_+_1989
Adrian 'adrianXD' Isaksen_+_1990
Vegard 'yakin' Halvorsen_+_1991
Per 'siigN' Stian_+_1992
Mathias 'caard' Aronsen_+_1993
Markus 'power' Isaksen_+_1994
Klaus 'nYrn' Nyrnberg_+_1995
Nicolai 'ziMP' Andreasen_+_1996
Lukas 'LuLLe' Jensen_+_1997
Victor 'KPzet' Boldsen Steengaard_+_1998
Mark 'kNz' Nielsen_+_1999
Filip 'green' Green_+_2000
Robin 'R3' Edberg_+_2001
Lasse 'meliniom' Thomasberg_+_2002
Nicolai 'nic0w' Wibroe_+_2003
Hassan 'ragE' Barkaji_+_2004
Omar 'mazi' Trabolse_+_2005
Nikolai 'NikoHeiseN' Hansen_+_2006
Mikhail 'hafjeR' Semenov_+_2007
Artem 'heizi' Kostyura_+_2008
Aleksandr 'sash1k' Baryakh_+_2009
Myron 'KRIS' Maltsev_+_2010
Karl 'deathX' Milde_+_2011
Nils 'niLssoN' Nolting_+_2012
Cedrik 'Cedii' Köhler_+_2013
Robin 'LUNTE' Gude_+_2014
Lukas 'ecfN' Kauer_+_2015
